ds,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex.1,moon_illumination,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2019-03-20,3,-7,0.0,11.8,1,1,97,-3,-4,-2,-4,13,58,89,0.0,1025,3,8,215,7
2019-03-21,5,0,0.0,7.8,1,1,100,0,-1,2,-1,21,98,90,5.5,1016,5,6,165,11
2019-03-22,3,-4,0.0,7.8,1,1,88,1,-1,2,-1,21,98,91,24.9,999,3,8,127,13
2019-03-23,2,-2,7.9,10.5,1,1,81,-4,-5,0,-5,32,59,73,7.2,1007,2,6,271,21
2019-03-24,2,-6,4.3,7.9,1,1,74,-3,-6,-1,-6,26,78,83,5.3,1015,2,7,170,18
2019-03-25,-2,-7,0.3,11.9,1,1,66,-8,-9,-4,-9,23,55,77,0.6,1019,-2,9,257,16
2019-03-26,-1,-6,0.0,12.7,1,1,59,-7,-8,-4,-8,19,16,77,0.2,1026,-1,10,264,12
2019-03-27,3,-6,0.0,12.7,1,1,52,-4,-5,-2,-5,16,33,83,0.0,1030,3,11,233,9
2019-03-28,7,-1,0.0,11.9,1,1,45,-1,-1,3,-1,28,61,76,4.8,1019,7,18,194,15
2019-03-29,7,2,0.0,9.3,1,1,37,1,2,4,2,13,65,79,3.9,1018,7,17,297,9
2019-03-30,0,-5,0.0,8.0,1,1,30,-1,-4,0,-4,18,89,92,25.2,1013,0,12,25,12
2019-03-31,6,0,2.0,8.0,1,1,26,1,0,4,0,22,94,83,12.0,1004,6,7,261,14
2019-04-01,1,-5,0.3,11.9,1,1,9,-8,-7,-2,-7,27,42,61,0.3,1018,1,9,281,20
2019-04-02,8,-3,0.0,12.9,1,1,1,-3,-2,2,-2,23,51,72,0.0,1023,8,10,194,13
2019-04-03,8,1,0.0,10.6,1,1,0,-3,-1,4,-1,36,72,62,2.5,1013,8,6,242,24
2019-04-04,2,-2,0.2,11.9,1,1,0,-11,-6,0,-6,34,52,48,0.2,1026,2,9,286,25
2019-04-05,6,-2,0.0,11.9,1,1,0,-9,-2,1,-2,14,49,50,0.8,1029,6,8,145,10
2019-04-06,8,2,0.0,8.1,1,1,6,2,1,4,1,20,80,83,5.2,1021,8,7,265,14
2019-04-07,11,2,0.0,9.4,1,1,14,2,5,6,5,12,64,75,0.2,1023,11,10,240,8
2019-04-08,3,-2,0.0,8.2,1,1,21,-1,-4,1,-4,29,97,86,28.7,1010,3,7,48,20
2019-04-09,1,-3,6.5,8.2,1,1,29,-3,-6,-1,-6,18,99,90,13.4,1005,1,6,37,13
2019-04-10,3,-3,1.6,8.2,1,1,36,-3,-3,0,-3,15,93,80,1.7,1013,3,8,322,10
2019-04-11,9,-2,0.0,13.2,1,1,44,-3,2,4,2,10,19,68,0.0,1025,9,10,270,6
2019-04-12,10,2,0.0,8.3,1,1,52,2,3,6,3,17,85,78,0.2,1020,10,10,68,9
2019-04-13,17,7,0.0,12.0,1,1,59,5,11,13,11,30,49,62,0.8,1014,17,10,245,20
2019-04-14,10,4,0.0,12.0,1,1,67,-1,4,6,4,16,51,65,8.4,1013,10,9,211,12
2019-04-15,6,4,0.7,8.3,1,1,74,2,1,5,1,24,95,84,22.9,994,6,5,303,17
2019-04-16,8,2,0.3,8.3,1,1,82,-1,1,5,1,30,84,65,1.4,1012,8,9,299,21
2019-04-17,16,3,0.0,13.4,1,1,89,0,10,11,10,9,12,56,0.5,1021,16,10,260,6
2019-04-18,14,5,0.0,8.4,1,1,97,3,7,10,7,36,88,65,6.2,1011,14,9,168,22
2019-04-19,12,5,0.0,8.4,1,1,100,7,6,9,6,26,100,88,25.7,1005,12,6,31,17
2019-04-20,11,5,0.0,8.4,1,1,88,5,4,7,4,31,99,87,27.2,1009,11,6,45,21
2019-04-21,20,8,0.0,12.2,1,1,81,9,14,15,14,14,49,75,0.1,1015,20,9,259,9
2019-04-22,17,7,0.0,13.9,1,1,73,5,11,12,11,19,18,65,0.0,1022,17,10,29,13
2019-04-23,17,6,0.0,13.3,1,1,65,5,10,12,10,20,58,63,2.5,1013,17,10,71,14
2019-04-24,9,6,0.0,8.7,1,1,58,6,7,9,7,17,100,83,9.7,1005,9,6,303,12
2019-04-25,16,4,0.0,11.1,1,1,50,3,9,10,9,7,57,66,0.1,1014,16,10,200,5
2019-04-26,12,6,0.0,9.9,1,1,43,6,7,9,7,22,72,83,37.1,1003,12,8,125,14
2019-04-27,8,3,0.0,8.8,1,1,35,3,3,6,3,29,97,80,25.0,994,8,8,250,22
2019-04-28,10,0,0.0,12.2,1,1,28,-4,2,5,2,22,46,52,0.0,1016,10,10,276,16
2019-04-29,11,2,0.0,13.4,1,1,20,-7,5,7,5,12,28,40,0.0,1028,11,10,304,9
2019-04-30,12,5,0.0,11.3,1,1,13,-4,7,8,7,11,57,43,0.4,1027,12,10,231,8
2019-05-01,7,-3,0.0,10.2,1,1,12,-4,0,3,0,21,77,61,21.4,1030,7,9,58,14
2019-05-02,11,3,0.0,9.1,2,2,5,4,4,7,4,19,96,83,7.9,1022,11,8,40,14
2019-05-03,9,7,0.0,9.1,2,2,0,7,8,8,8,8,100,90,10.5,1017,9,8,36,6
2019-05-04,15,7,0.0,10.2,3,3,0,6,11,11,11,7,74,73,2.3,1014,15,10,129,5
2019-05-05,22,9,0.0,14.5,5,5,2,7,15,16,15,7,13,61,0.0,1012,22,10,84,6
2019-05-06,22,11,0.0,13.4,5,5,9,9,16,17,16,18,47,62,0.3,1013,22,10,228,12
2019-05-07,18,10,0.0,12.4,5,5,17,4,13,14,13,20,49,55,0.4,1019,18,10,300,14
2019-05-08,15,5,0.0,14.5,4,4,24,-5,8,9,8,14,9,39,0.0,1028,15,10,220,11
2019-05-09,16,3,0.0,12.4,3,3,31,-1,8,10,8,21,60,50,0.8,1025,16,8,94,15
2019-05-10,16,10,0.0,9.3,3,3,39,9,10,12,10,34,100,86,42.9,1012,16,7,178,22
2019-05-11,14,7,0.0,12.4,3,3,46,2,9,10,9,16,56,57,0.4,1017,14,10,305,12
2019-05-12,16,8,0.0,12.4,3,3,53,2,11,11,11,13,50,51,0.0,1017,16,10,62,9
2019-05-13,15,7,0.0,9.3,3,3,60,4,9,11,9,17,89,64,4.4,1013,15,9,44,12
2019-05-14,11,6,0.0,9.3,2,2,68,4,6,8,6,17,96,78,13.2,1012,11,8,62,13
2019-05-15,16,5,0.0,10.4,3,3,75,4,10,11,10,11,66,64,0.1,1010,16,10,260,8
2019-05-16,16,7,0.0,9.4,3,3,82,7,12,12,12,7,66,72,0.8,1011,16,10,257,5
2019-05-17,15,9,0.0,9.4,3,3,89,8,11,12,11,14,86,78,1.4,1007,15,7,205,10
2019-05-18,17,7,0.0,9.4,3,3,97,6,11,12,11,16,79,69,0.2,1015,17,10,252,11
2019-05-19,17,10,0.0,9.4,3,3,100,10,12,13,12,15,84,83,12.7,1014,17,9,66,10
2019-05-20,22,12,0.0,9.4,4,4,89,12,16,17,16,25,90,79,6.5,1004,22,10,252,18
2019-05-21,15,8,0.0,10.4,3,3,81,3,10,12,10,30,69,57,0.2,1012,15,9,306,22
2019-05-22,22,9,0.0,14.5,5,5,74,5,16,17,16,11,14,50,0.0,1023,22,10,77,8
2019-05-23,20,13,0.0,10.5,4,4,67,10,16,16,16,13,68,70,12.9,1013,20,9,122,9
2019-05-24,21,12,0.0,11.5,4,4,60,10,15,15,15,16,66,70,1.5,1013,21,8,33,12
2019-05-25,21,11,0.0,12.5,4,4,52,11,15,16,15,18,50,75,14.1,1018,21,9,162,13
2019-05-26,22,16,0.0,9.5,4,4,45,13,18,18,18,24,78,73,5.8,1011,22,10,287,16
2019-05-27,18,11,0.0,13.5,3,3,38,3,13,13,13,16,28,52,0.0,1017,18,10,298,12
2019-05-28,12,8,0.0,10.5,3,3,31,6,10,11,10,11,68,72,0.5,1013,12,9,134,8
2019-05-29,20,8,0.0,14.5,5,5,23,8,14,14,14,9,18,69,0.0,1006,20,10,205,7
2019-05-30,22,10,0.0,12.5,4,4,16,10,15,16,15,23,58,71,0.8,1004,22,10,234,17
2019-05-31,17,9,0.0,14.5,4,4,12,3,13,13,13,16,24,51,0.8,1009,17,10,263,12
2019-06-01,19,10,0.0,13.5,1,1,0,6,14,14,14,9,56,59,0.0,1010,19,10,105,6
2019-06-02,19,13,0.0,9.6,1,1,0,11,15,15,15,15,72,79,7.5,1003,19,8,243,10
2019-06-03,11,9,0.0,11.5,1,1,0,4,8,10,8,28,56,65,1.1,1009,11,10,261,21
2019-06-04,18,7,0.0,12.5,1,1,6,5,10,12,10,22,45,64,0.6,1014,18,10,248,17
2019-06-05,20,8,0.0,14.5,1,1,13,9,14,14,14,10,50,73,0.2,1009,20,9,214,8
2019-06-06,25,11,0.0,14.5,1,1,21,8,17,18,17,13,15,56,0.2,1010,25,9,88,9
2019-06-07,25,13,0.0,14.5,1,1,28,9,19,19,19,15,11,52,0.0,1014,25,10,255,11
2019-06-08,24,13,0.0,14.5,1,1,36,6,18,18,18,9,8,46,0.0,1023,24,11,104,7
2019-06-09,29,14,0.0,14.5,1,1,44,9,22,22,22,10,11,46,0.0,1024,29,19,187,7
2019-06-10,29,18,0.0,14.5,1,1,51,13,23,23,23,20,31,55,1.5,1017,29,10,158,13
2019-06-11,20,16,0.0,10.6,1,1,59,11,18,18,18,29,67,67,31.6,1011,20,14,278,21
2019-06-12,24,12,0.0,14.5,1,1,66,8,18,19,18,12,12,52,0.0,1019,24,20,223,9
2019-06-13,21,12,0.0,13.5,1,1,74,8,16,16,16,21,58,60,1.6,1013,21,16,147,16
2019-06-14,18,7,0.0,9.6,1,1,81,11,13,14,13,26,73,77,6.3,1006,18,13,242,18
2019-06-15,22,13,0.0,9.6,1,1,89,11,15,16,15,28,75,76,9.1,1011,22,16,192,18
2019-06-16,22,12,0.0,14.5,1,1,96,10,17,18,17,12,20,65,0.0,1011,22,11,247,9
2019-06-17,23,13,0.0,14.5,1,1,100,10,19,19,19,12,10,57,0.0,1015,23,19,235,9
2019-06-18,26,15,0.0,14.5,1,1,89,11,21,21,21,7,12,56,0.0,1013,26,19,189,5
2019-06-19,26,17,0.0,12.6,1,1,81,14,22,22,22,10,51,63,0.7,1008,26,10,222,7
2019-06-20,18,16,0.0,10.6,1,1,73,14,17,17,17,20,72,85,5.6,1003,18,10,27,15
2019-06-21,24,14,0.0,13.5,1,1,66,10,19,20,19,19,47,59,0.3,1005,24,10,123,14
2019-06-22,27,17,0.0,13.5,1,1,58,9,22,22,22,22,35,45,0.2,1011,27,10,349,15
2019-06-23,28,18,0.0,14.5,1,1,51,10,23,23,22,23,8,45,0.0,1012,28,10,271,16
2019-06-24,23,16,0.0,12.6,1,1,43,7,19,20,19,13,33,46,0.0,1012,23,10,76,10
2019-06-25,23,16,0.0,10.6,1,1,36,14,18,19,18,16,64,75,10.1,1009,23,9,154,11
2019-06-26,28,16,0.0,13.5,1,1,28,16,23,23,22,15,39,70,2.2,1014,28,10,184,11
2019-06-27,27,18,0.0,13.5,1,1,21,16,23,23,22,23,43,67,2.0,1018,27,10,246,17
2019-06-28,28,18,0.0,14.5,1,1,13,16,24,24,23,20,40,67,0.8,1019,28,10,242,15
2019-06-29,27,19,0.0,9.6,1,1,6,16,23,23,22,16,82,70,8.5,1012,27,9,271,12
2019-06-30,22,15,0.0,9.6,1,1,0,15,18,19,18,15,74,75,6.0,1010,22,9,13,11
2019-07-01,27,17,0.0,14.5,1,1,0,15,23,23,22,16,24,66,0.1,1012,27,10,244,12
2019-07-02,29,19,0.0,13.5,1,1,0,16,24,24,24,21,32,63,1.5,1008,29,10,252,15
2019-07-03,32,20,0.0,14.5,1,1,2,15,27,27,26,12,9,54,0.0,1011,32,10,223,8
2019-07-04,32,22,0.0,14.5,1,1,9,17,28,28,27,10,6,55,0.0,1018,32,10,204,7
2019-07-05,31,22,0.0,11.6,1,1,16,18,29,29,26,14,55,62,1.0,1016,31,10,192,10
2019-07-06,29,22,0.0,9.6,1,1,24,17,27,27,26,24,71,64,13.4,1011,29,9,107,15
2019-07-07,29,16,0.0,14.5,1,1,31,9,22,22,21,13,0,47,0.0,1016,29,10,89,9
2019-07-08,28,18,0.0,14.5,1,1,38,12,23,23,23,12,4,52,0.0,1016,28,10,227,8
2019-07-09,29,18,0.0,14.5,1,1,45,13,24,24,24,20,10,51,0.0,1016,29,10,253,14
2019-07-10,30,20,0.0,14.5,1,1,53,17,26,26,25,13,17,63,0.0,1016,30,10,220,9
2019-07-11,27,20,0.0,11.5,1,1,60,18,25,25,23,22,60,75,8.7,1010,27,9,164,16
2019-07-12,27,20,0.0,9.5,1,1,67,17,24,24,23,20,67,72,11.5,1006,27,9,279,13
2019-07-13,27,18,0.0,14.5,1,1,74,15,24,24,23,22,22,65,0.3,1010,27,10,242,17
2019-07-14,26,19,0.0,13.5,1,1,82,13,23,23,23,17,38,57,0.2,1012,26,10,320,12
2019-07-15,29,18,0.0,14.5,1,1,89,12,24,24,23,16,11,50,0.0,1017,29,10,267,11
2019-07-16,28,18,0.0,12.5,1,1,96,17,25,25,24,20,44,65,5.0,1014,28,10,211,14
2019-07-17,29,22,0.0,10.5,1,1,100,18,27,27,25,17,74,68,3.9,1012,29,10,303,12
2019-07-18,27,16,0.0,14.5,1,1,89,13,23,23,22,16,28,56,0.0,1014,27,10,86,11
2019-07-19,31,20,0.0,11.5,1,1,82,20,28,28,26,22,48,72,1.0,1007,31,10,247,16
2019-07-20,32,23,0.0,14.5,1,1,75,22,31,31,28,23,23,73,0.1,1006,32,10,235,17
2019-07-21,29,22,0.0,12.5,1,1,67,18,28,28,26,18,57,64,10.0,1007,29,9,208,12
2019-07-22,24,17,0.0,13.5,1,1,60,9,21,21,21,13,35,49,0.0,1012,24,10,118,9
2019-07-23,26,19,0.0,14.5,1,1,53,12,22,22,22,12,32,54,0.1,1011,26,10,250,10
2019-07-24,25,16,0.0,13.5,1,1,46,11,20,21,20,8,43,58,0.1,1015,25,10,172,7
2019-07-25,26,17,0.0,14.5,1,1,38,14,23,23,22,15,24,63,0.0,1018,26,10,232,11
2019-07-26,29,19,0.0,14.5,1,1,31,17,25,25,24,13,2,64,0.0,1023,29,10,223,10
2019-07-27,30,20,0.0,14.5,1,1,24,16,26,26,25,15,27,59,0.3,1021,30,10,189,10
2019-07-28,28,20,0.0,9.3,1,1,16,18,26,26,24,24,64,68,7.6,1014,28,9,243,15
2019-07-29,29,21,0.0,14.5,1,1,9,18,27,27,25,16,20,66,0.1,1012,29,10,235,12
2019-07-30,31,23,0.0,12.4,1,1,2,19,28,28,26,20,46,65,2.6,1012,31,10,230,14
2019-07-31,28,22,0.0,9.3,1,1,0,17,27,27,25,14,73,61,5.5,1015,28,9,254,10
2019-08-01,29,19,0.0,14.5,1,1,0,9,24,24,23,13,5,42,0.0,1020,29,10,177,9
2019-08-02,28,19,0.0,14.5,1,1,5,12,24,24,23,17,6,49,0.0,1019,28,10,237,12
2019-08-03,27,19,0.0,13.5,1,1,12,14,23,23,23,19,26,60,3.5,1014,27,10,258,14
2019-08-04,24,15,0.0,14.5,1,1,20,9,20,20,20,15,24,50,0.1,1015,24,10,178,11
2019-08-05,26,17,0.0,14.5,1,1,27,10,22,22,21,13,4,49,0.0,1014,26,10,234,10
2019-08-06,29,18,0.0,14.5,1,1,34,15,24,24,23,14,28,61,0.4,1009,29,9,185,10
2019-08-07,25,18,0.0,11.3,1,1,42,18,24,24,22,10,68,77,1.9,1008,25,9,209,8
2019-08-08,28,20,0.0,10.2,1,1,49,17,25,25,24,18,67,72,17.3,1002,28,9,239,13
2019-08-09,24,17,0.0,13.4,1,1,56,13,20,21,20,23,45,63,1.4,1004,24,10,250,17
2019-08-10,22,16,0.0,12.4,1,1,63,10,18,19,18,22,57,61,2.0,1007,22,10,287,15
2019-08-11,26,15,0.0,14.5,1,1,71,12,20,21,20,23,39,60,0.0,1012,26,10,259,17
2019-08-12,27,18,0.0,11.3,1,1,78,15,23,23,22,24,65,66,3.5,1010,27,9,257,17
2019-08-13,27,18,0.0,14.5,1,1,85,13,22,22,22,16,42,61,0.5,1008,27,10,274,12
2019-08-14,25,14,0.0,14.5,1,1,92,9,19,19,19,12,32,53,0.4,1013,25,10,71,9
2019-08-15,24,15,0.0,14.5,1,1,100,10,20,20,20,13,17,54,0.1,1017,24,10,78,9
2019-08-16,28,15,0.0,10.1,1,1,100,14,22,22,21,9,60,67,3.7,1016,28,10,121,6
2019-08-17,26,18,0.0,8.8,1,1,86,17,22,22,21,12,79,78,21.1,1015,26,8,242,7
2019-08-18,28,20,0.0,14.0,1,1,78,18,25,25,24,7,50,70,0.7,1014,28,10,193,6
2019-08-19,28,21,0.0,9.7,1,1,71,16,25,25,24,21,58,66,4.3,1011,28,10,247,14
2019-08-20,27,19,0.0,13.5,1,1,64,12,24,24,23,13,1,52,0.0,1017,27,10,236,10
2019-08-21,26,19,0.0,9.7,1,1,57,16,22,22,21,16,55,72,7.1,1011,26,10,185,10
2019-08-22,26,19,0.0,12.1,1,1,49,15,23,23,22,20,49,66,0.2,1009,26,10,250,14
2019-08-23,23,17,0.0,13.4,1,1,42,9,20,20,20,17,22,53,0.0,1016,23,10,288,13
2019-08-24,23,15,0.0,13.4,1,1,35,11,19,20,19,12,17,62,0.0,1024,23,10,43,10
2019-08-25,26,14,0.0,13.4,1,1,28,10,19,20,19,12,0,57,0.0,1027,26,10,87,10
2019-08-26,28,17,0.0,13.4,1,1,20,13,22,22,22,8,3,61,0.0,1023,28,10,103,7
2019-08-27,24,16,0.0,13.3,1,1,13,12,20,21,20,14,14,60,0.0,1016,24,10,159,11
2019-08-28,24,15,0.0,8.3,1,1,6,15,19,21,19,11,80,75,23.6,1010,24,9,186,8
2019-08-29,24,17,0.0,13.3,1,1,0,14,20,21,20,19,24,69,4.4,1011,24,10,249,14
2019-08-30,23,15,0.0,10.8,1,1,0,11,19,19,19,23,51,64,15.5,1012,23,9,244,16
2019-08-31,21,15,0.0,13.2,1,1,0,9,17,18,17,20,26,58,0.0,1023,21,10,275,15
2019-09-01,23,14,0.0,13.2,1,1,9,10,18,19,18,13,40,60,0.1,1025,23,10,152,9
2019-09-02,21,16,0.0,10.7,1,1,16,15,18,18,18,17,79,82,29.2,1015,21,7,222,12
2019-09-03,21,13,0.0,13.1,1,1,24,10,17,17,17,13,52,65,0.1,1016,21,10,95,10
2019-09-04,23,15,0.0,8.2,1,1,32,13,19,19,19,35,79,71,19.5,1008,23,8,236,23
2019-09-05,20,13,0.0,13.0,1,1,39,8,16,17,16,15,16,57,0.0,1019,20,10,253,11
2019-09-06,21,13,0.0,13.0,1,1,47,10,17,17,17,13,38,66,0.1,1016,21,10,55,10
2019-09-07,21,10,0.0,11.9,1,1,54,10,15,16,15,11,60,67,3.6,1008,21,10,171,8
2019-09-08,17,13,0.0,8.1,1,1,62,8,14,15,14,16,76,66,1.2,1016,17,10,284,13
2019-09-09,20,10,0.0,12.9,1,1,69,7,15,15,15,6,26,58,0.0,1027,20,10,279,5
2019-09-10,19,10,0.0,10.6,1,1,77,9,14,14,14,9,64,71,6.3,1025,19,10,106,7
2019-09-11,24,17,0.0,8.0,1,1,84,14,19,21,19,16,91,78,3.9,1016,24,10,288,12
2019-09-12,20,11,0.0,12.8,1,1,92,6,15,15,15,14,8,58,0.0,1024,20,10,37,11
2019-09-13,20,9,0.0,12.8,1,1,99,5,14,15,14,22,13,53,0.0,1029,20,10,127,15
2019-09-14,22,13,0.0,8.0,1,1,100,11,17,17,17,32,93,68,9.6,1018,22,10,222,22
2019-09-15,0,0,0.0,12.7,1,1,85,8,14,14,14,14,18,67,0.0,1019,0,10,0,9
2019-09-16,20,0,0.0,11.9,1,1,78,7,16,16,16,11,35,56,0.0,1019,20,10,313,8
2019-09-17,19,14,0.0,12.7,1,1,70,8,16,16,16,9,9,61,0.0,1022,19,10,40,8
2019-09-18,21,10,0.0,12.6,1,1,63,8,15,15,15,9,4,61,0.0,1026,21,10,78,7
2019-09-19,21,11,0.0,11.6,1,1,55,5,16,16,16,9,7,49,0.0,1026,21,10,212,7
2019-09-20,23,14,0.0,11.6,1,1,48,11,18,19,18,17,19,63,0.0,1022,23,10,246,12
2019-09-21,28,17,0.0,11.6,1,1,40,16,23,23,22,9,24,72,0.0,1021,28,10,218,7
2019-09-22,25,18,0.0,10.2,1,1,33,16,22,22,21,21,33,73,0.1,1014,25,10,233,14
2019-09-23,25,19,0.0,6.0,1,1,25,18,24,24,22,29,83,75,14.1,1004,25,9,245,19
2019-09-24,17,13,0.0,6.0,1,1,18,11,15,15,15,14,90,74,1.9,1007,17,10,213,11
2019-09-25,19,12,0.0,11.6,1,1,10,9,15,15,15,12,54,68,0.0,1010,19,10,195,9
2019-09-26,19,14,0.0,6.0,1,1,2,12,16,16,16,22,86,78,9.4,1006,19,9,261,14
2019-09-27,19,11,0.0,11.6,1,1,0,9,14,15,14,18,17,66,0.0,1016,19,10,225,12
2019-09-28,18,15,0.0,6.0,1,1,0,13,16,16,16,20,77,81,9.3,1015,18,8,205,13
2019-09-29,17,9,0.0,11.6,1,1,0,3,12,13,12,14,13,54,0.0,1029,17,10,198,10
2019-09-30,15,7,0.0,11.6,1,1,5,2,10,11,10,13,29,54,0.0,1027,15,10,72,10
2019-10-01,17,9,0.0,5.9,1,1,12,12,12,13,12,17,90,87,5.9,1013,17,9,187,11
2019-10-02,12,7,0.0,10.2,1,1,19,5,10,12,10,19,41,64,1.8,1014,12,10,8,14
2019-10-03,11,5,0.0,11.6,1,1,27,-1,5,7,5,17,39,57,0.7,1020,11,9,67,13
2019-10-04,12,6,0.0,8.7,1,1,34,1,6,8,6,21,45,61,4.3,1022,12,10,341,16
2019-10-05,15,7,0.0,11.6,1,1,41,2,9,10,9,9,1,57,0.0,1030,15,10,241,7
2019-10-06,15,6,0.0,7.3,1,1,48,7,9,11,9,26,71,74,1.6,1020,15,9,170,16
2019-10-07,16,12,0.0,7.1,1,1,56,11,14,14,14,21,85,79,11.8,1017,16,7,210,14
2019-10-08,18,9,0.0,8.7,1,1,63,7,13,14,13,12,10,62,0.2,1025,18,10,269,9
2019-10-09,15,8,0.0,4.2,1,1,70,6,11,12,11,14,61,67,0.0,1030,15,10,60,10
2019-10-10,16,8,0.0,5.7,1,1,77,5,10,12,10,22,62,64,0.0,1029,16,10,47,14
2019-10-11,17,8,0.0,8.7,1,1,85,4,11,12,11,25,8,58,0.0,1026,17,10,55,16
2019-10-12,17,9,0.0,4.2,1,1,92,7,12,13,12,15,75,68,0.1,1016,17,10,80,10
2019-10-13,16,8,0.0,8.7,1,1,99,4,10,12,10,18,0,60,0.0,1016,16,10,190,13
2019-10-14,14,9,0.0,5.7,1,1,100,4,9,11,9,19,50,64,0.2,1013,14,10,257,14
2019-10-15,12,6,0.0,8.7,1,1,86,2,7,9,7,18,19,62,0.0,1018,12,10,250,13
2019-10-16,16,8,0.0,8.7,1,1,79,4,10,12,10,23,51,60,0.3,1009,16,9,132,16
2019-10-17,8,0,0.0,4.1,1,1,72,5,3,7,3,43,100,84,87.3,992,8,5,131,31
2019-10-18,12,7,0.0,7.2,1,1,64,3,7,9,7,25,58,65,2.4,1007,12,8,309,18
2019-10-19,11,5,0.0,8.7,1,1,57,1,6,8,6,12,4,61,0.0,1018,11,10,265,9
2019-10-20,14,5,0.0,8.7,1,1,50,4,8,9,8,10,14,72,0.0,1017,14,10,118,8
2019-10-21,15,7,0.0,8.7,1,1,43,7,10,11,10,10,32,77,0.0,1020,15,10,52,7
2019-10-22,0,12,0.0,8.7,1,1,35,9,11,12,11,16,100,81,4.5,1011,0,7,0,11
2019-10-23,14,11,0.0,8.7,1,1,28,6,10,12,10,27,71,71,37.6,1011,14,8,250,19
2019-10-24,12,8,0.0,5.5,1,1,21,5,8,10,8,22,63,74,2.0,1020,12,6,225,14
2019-10-25,10,6,0.0,5.5,1,1,13,3,7,8,7,12,47,70,0.0,1025,10,10,247,9
2019-10-26,14,5,0.0,8.7,1,1,6,1,8,9,8,10,40,62,0.0,1024,14,10,269,7
2019-10-27,8,4,0.0,3.8,1,1,0,4,4,7,4,23,91,81,42.3,1014,8,7,104,15
2019-10-28,14,9,0.0,3.8,1,1,0,9,11,11,11,8,77,87,0.2,1019,14,8,212,5
2019-10-29,16,9,0.0,7.1,1,1,1,9,11,12,11,22,54,80,0.0,1022,16,10,181,14
2019-10-30,15,11,0.0,3.8,1,1,8,9,12,13,12,12,95,81,1.0,1023,15,7,269,8
2019-10-31,15,10,0.0,3.8,1,1,12,11,12,13,12,17,100,94,64.6,1005,15,4,141,12
2019-11-01,6,1,0.0,3.8,1,1,24,0,1,5,1,41,80,69,37.3,1004,6,7,259,32
2019-11-02,7,1,0.0,7.1,1,1,31,-4,1,4,1,11,47,59,0.0,1020,7,10,151,8
2019-11-03,6,3,0.0,3.8,1,1,39,1,1,4,1,21,92,76,1.8,1015,6,10,245,15
2019-11-04,7,1,0.2,3.7,1,1,46,-1,1,5,1,25,60,69,0.0,1022,7,10,179,16
2019-11-05,8,5,0.0,3.7,1,1,54,3,4,7,4,29,89,76,16.1,1017,8,8,204,19
2019-11-06,4,2,0.0,7.0,1,1,61,-4,-1,3,-1,24,57,59,0.0,1023,4,10,261,18
2019-11-07,2,-1,9.5,3.7,1,1,69,-2,-3,0,-3,15,99,83,10.6,1020,2,5,299,11
2019-11-08,1,-3,0.1,3.7,1,1,76,-8,-5,-1,-5,17,81,58,0.6,1020,1,10,322,12
2019-11-09,1,-4,0.0,5.4,1,1,84,-6,-6,-1,-6,21,67,68,0.0,1021,1,10,203,14
2019-11-10,4,-1,0.2,3.7,1,1,91,-3,-3,1,-3,27,93,74,1.1,1013,4,9,216,17
2019-11-11,-2,-6,4.3,3.7,1,1,99,-8,-7,-3,-7,16,87,73,6.5,1022,-2,5,68,12
2019-11-12,-5,-12,17.3,3.7,1,1,100,-8,-14,-7,-14,31,92,90,22.8,1013,-5,4,285,20
2019-11-13,-9,-13,0.0,7.0,1,1,86,-12,-19,-11,-19,28,56,91,0.0,1025,-9,8,254,18
2019-11-14,-3,-11,3.1,3.6,1,1,78,-7,-11,-6,-11,22,89,92,1.8,1026,-3,8,176,13
2019-11-15,1,-7,1.2,3.6,1,1,71,-5,-6,-1,-6,33,82,88,2.4,1019,1,5,258,20
2019-11-16,-6,-13,0.0,8.7,1,1,63,-11,-14,-10,-14,11,2,90,0.0,1036,-6,10,238,8
2019-11-17,-6,-12,0.0,7.0,1,1,56,-11,-13,-9,-13,12,21,89,0.0,1030,-6,9,56,7
2019-11-18,-4,-10,0.0,8.7,1,1,48,-7,-11,-6,-11,18,37,92,0.0,1017,-4,10,34,11
2019-11-19,-1,-8,4.7,3.6,1,1,41,-2,-5,-2,-5,13,100,97,8.4,1010,-1,6,336,9
2019-11-20,0,-7,3.7,3.4,1,1,33,-1,-4,-2,-4,10,100,99,5.5,1017,0,4,288,6
2019-11-21,0,-6,0.0,5.2,1,1,26,-2,-5,-2,-5,16,78,96,0.5,1019,0,4,204,9
2019-11-22,4,-4,0.0,3.4,1,1,18,-2,-6,0,-6,41,88,84,7.3,1003,4,7,256,26
2019-11-23,2,-5,0.0,8.7,1,1,10,-5,-6,-1,-6,25,32,75,0.0,1011,2,10,233,16
2019-11-24,1,-1,0.0,8.7,1,1,3,-2,-3,0,-3,13,47,86,0.0,1001,1,10,16,8
2019-11-25,4,0,0.0,5.2,1,1,0,0,-1,2,-1,17,84,88,0.2,1005,4,9,253,10
2019-11-26,5,2,0.0,3.4,1,1,0,2,1,4,1,16,85,92,4.3,1013,5,10,225,9
2019-11-27,4,-4,0.0,3.4,1,1,0,3,-2,1,-2,34,80,94,25.7,1001,4,7,66,20
